pdb_file,metadata_file,protein_chains,complex_chains
data/Ankyrin_repeat_protein/pdb_files/2OMV.pdb,data/Ankyrin_repeat_protein/metadata_files/2OMV_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/2OMY.pdb,data/Ankyrin_repeat_protein/metadata_files/2OMY_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/1O6S.pdb,data/Ankyrin_repeat_protein/metadata_files/1O6S_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/1IZ3.pdb,data/Ankyrin_repeat_protein/metadata_files/1IZ3_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/1MZF.pdb,data/Ankyrin_repeat_protein/metadata_files/1MZF_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/2OMX.pdb,data/Ankyrin_repeat_protein/metadata_files/2OMX_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7KKN.pdb,data/Ankyrin_repeat_protein/metadata_files/7KKN_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/5XW5.pdb,data/Ankyrin_repeat_protein/metadata_files/5XW5_metadata.json,3,2
data/Ankyrin_repeat_protein/pdb_files/7CQH.pdb,data/Ankyrin_repeat_protein/metadata_files/7CQH_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5T0M.pdb,data/Ankyrin_repeat_protein/metadata_files/5T0M_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5JHN.pdb,data/Ankyrin_repeat_protein/metadata_files/5JHN_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5JIN.pdb,data/Ankyrin_repeat_protein/metadata_files/5JIN_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5JIY.pdb,data/Ankyrin_repeat_protein/metadata_files/5JIY_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5JJ0.pdb,data/Ankyrin_repeat_protein/metadata_files/5JJ0_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5T0K.pdb,data/Ankyrin_repeat_protein/metadata_files/5T0K_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4HDO.pdb,data/Ankyrin_repeat_protein/metadata_files/4HDO_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6ZO6.pdb,data/Ankyrin_repeat_protein/metadata_files/6ZO6_metadata.json,5,2
data/Ankyrin_repeat_protein/pdb_files/7LEQ.pdb,data/Ankyrin_repeat_protein/metadata_files/7LEQ_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/2Y1L.pdb,data/Ankyrin_repeat_protein/metadata_files/2Y1L_metadata.json,8,5
data/Ankyrin_repeat_protein/pdb_files/4Q59.pdb,data/Ankyrin_repeat_protein/metadata_files/4Q59_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/1MB8.pdb,data/Ankyrin_repeat_protein/metadata_files/1MB8_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4GDO.pdb,data/Ankyrin_repeat_protein/metadata_files/4GDO_metadata.json,6,1
data/Ankyrin_repeat_protein/pdb_files/8H62.pdb,data/Ankyrin_repeat_protein/metadata_files/8H62_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/3KMW.pdb,data/Ankyrin_repeat_protein/metadata_files/3KMW_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/3REP.pdb,data/Ankyrin_repeat_protein/metadata_files/3REP_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/3KMU.pdb,data/Ankyrin_repeat_protein/metadata_files/3KMU_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/4XI7.pdb,data/Ankyrin_repeat_protein/metadata_files/4XI7_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/8UY3.pdb,data/Ankyrin_repeat_protein/metadata_files/8UY3_metadata.json,11,3
data/Ankyrin_repeat_protein/pdb_files/8ZQ3.pdb,data/Ankyrin_repeat_protein/metadata_files/8ZQ3_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7RG5.pdb,data/Ankyrin_repeat_protein/metadata_files/7RG5_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/3BQO.pdb,data/Ankyrin_repeat_protein/metadata_files/3BQO_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/9IBI.pdb,data/Ankyrin_repeat_protein/metadata_files/9IBI_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/9IBK.pdb,data/Ankyrin_repeat_protein/metadata_files/9IBK_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/9RHK.pdb,data/Ankyrin_repeat_protein/metadata_files/9RHK_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6SH9.pdb,data/Ankyrin_repeat_protein/metadata_files/6SH9_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/1MZE.pdb,data/Ankyrin_repeat_protein/metadata_files/1MZE_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4Z1V.pdb,data/Ankyrin_repeat_protein/metadata_files/4Z1V_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/1G47.pdb,data/Ankyrin_repeat_protein/metadata_files/1G47_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/1H2N.pdb,data/Ankyrin_repeat_protein/metadata_files/1H2N_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/1YCI.pdb,data/Ankyrin_repeat_protein/metadata_files/1YCI_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/2CGO.pdb,data/Ankyrin_repeat_protein/metadata_files/2CGO_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/2WA3.pdb,data/Ankyrin_repeat_protein/metadata_files/2WA3_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/2WA4.pdb,data/Ankyrin_repeat_protein/metadata_files/2WA4_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/3KCY.pdb,data/Ankyrin_repeat_protein/metadata_files/3KCY_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4Z2W.pdb,data/Ankyrin_repeat_protein/metadata_files/4Z2W_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5JWK.pdb,data/Ankyrin_repeat_protein/metadata_files/5JWK_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5JWL.pdb,data/Ankyrin_repeat_protein/metadata_files/5JWL_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7A1J.pdb,data/Ankyrin_repeat_protein/metadata_files/7A1J_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7A1K.pdb,data/Ankyrin_repeat_protein/metadata_files/7A1K_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7A1L.pdb,data/Ankyrin_repeat_protein/metadata_files/7A1L_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7A1M.pdb,data/Ankyrin_repeat_protein/metadata_files/7A1M_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8IHZ.pdb,data/Ankyrin_repeat_protein/metadata_files/8IHZ_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6ZOE.pdb,data/Ankyrin_repeat_protein/metadata_files/6ZOE_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6GVM.pdb,data/Ankyrin_repeat_protein/metadata_files/6GVM_metadata.json,4,4
data/Ankyrin_repeat_protein/pdb_files/4JB8.pdb,data/Ankyrin_repeat_protein/metadata_files/4JB8_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/6GVN.pdb,data/Ankyrin_repeat_protein/metadata_files/6GVN_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/5MLA.pdb,data/Ankyrin_repeat_protein/metadata_files/5MLA_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5JH5.pdb,data/Ankyrin_repeat_protein/metadata_files/5JH5_metadata.json,4,4
data/Ankyrin_repeat_protein/pdb_files/9D5F.pdb,data/Ankyrin_repeat_protein/metadata_files/9D5F_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6MIB.pdb,data/Ankyrin_repeat_protein/metadata_files/6MIB_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/9D5I.pdb,data/Ankyrin_repeat_protein/metadata_files/9D5I_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/9D5E.pdb,data/Ankyrin_repeat_protein/metadata_files/9D5E_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/9D5H.pdb,data/Ankyrin_repeat_protein/metadata_files/9D5H_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/9D5P.pdb,data/Ankyrin_repeat_protein/metadata_files/9D5P_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/3DM1.pdb,data/Ankyrin_repeat_protein/metadata_files/3DM1_metadata.json,8,2
data/Ankyrin_repeat_protein/pdb_files/7P3I.pdb,data/Ankyrin_repeat_protein/metadata_files/7P3I_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/3SVM.pdb,data/Ankyrin_repeat_protein/metadata_files/3SVM_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/2XZD.pdb,data/Ankyrin_repeat_protein/metadata_files/2XZD_metadata.json,6,3
data/Ankyrin_repeat_protein/pdb_files/2XZT.pdb,data/Ankyrin_repeat_protein/metadata_files/2XZT_metadata.json,6,3
data/Ankyrin_repeat_protein/pdb_files/2Y0B.pdb,data/Ankyrin_repeat_protein/metadata_files/2Y0B_metadata.json,6,3
data/Ankyrin_repeat_protein/pdb_files/3BRD.pdb,data/Ankyrin_repeat_protein/metadata_files/3BRD_metadata.json,4,4
data/Ankyrin_repeat_protein/pdb_files/5VHJ.pdb,data/Ankyrin_repeat_protein/metadata_files/5VHJ_metadata.json,8,8
data/Ankyrin_repeat_protein/pdb_files/5VHM.pdb,data/Ankyrin_repeat_protein/metadata_files/5VHM_metadata.json,8,8
data/Ankyrin_repeat_protein/pdb_files/5VHN.pdb,data/Ankyrin_repeat_protein/metadata_files/5VHN_metadata.json,8,8
data/Ankyrin_repeat_protein/pdb_files/5VHO.pdb,data/Ankyrin_repeat_protein/metadata_files/5VHO_metadata.json,8,8
data/Ankyrin_repeat_protein/pdb_files/5VHP.pdb,data/Ankyrin_repeat_protein/metadata_files/5VHP_metadata.json,8,8
data/Ankyrin_repeat_protein/pdb_files/5VHQ.pdb,data/Ankyrin_repeat_protein/metadata_files/5VHQ_metadata.json,8,8
data/Ankyrin_repeat_protein/pdb_files/5VHR.pdb,data/Ankyrin_repeat_protein/metadata_files/5VHR_metadata.json,8,8
data/Ankyrin_repeat_protein/pdb_files/7LFC.pdb,data/Ankyrin_repeat_protein/metadata_files/7LFC_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7RG4.pdb,data/Ankyrin_repeat_protein/metadata_files/7RG4_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/9G8I.pdb,data/Ankyrin_repeat_protein/metadata_files/9G8I_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/8DW2.pdb,data/Ankyrin_repeat_protein/metadata_files/8DW2_metadata.json,6,6
data/Ankyrin_repeat_protein/pdb_files/1SH5.pdb,data/Ankyrin_repeat_protein/metadata_files/1SH5_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/1SH6.pdb,data/Ankyrin_repeat_protein/metadata_files/1SH6_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4YDY.pdb,data/Ankyrin_repeat_protein/metadata_files/4YDY_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/8F0U.pdb,data/Ankyrin_repeat_protein/metadata_files/8F0U_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/8F26.pdb,data/Ankyrin_repeat_protein/metadata_files/8F26_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/3L6Y.pdb,data/Ankyrin_repeat_protein/metadata_files/3L6Y_metadata.json,6,2
data/Ankyrin_repeat_protein/pdb_files/3L82.pdb,data/Ankyrin_repeat_protein/metadata_files/3L82_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/1MPH.pdb,data/Ankyrin_repeat_protein/metadata_files/1MPH_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/9BOI.pdb,data/Ankyrin_repeat_protein/metadata_files/9BOI_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6YJ0.pdb,data/Ankyrin_repeat_protein/metadata_files/6YJ0_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/3D8C.pdb,data/Ankyrin_repeat_protein/metadata_files/3D8C_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/2CGN.pdb,data/Ankyrin_repeat_protein/metadata_files/2CGN_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5OPC.pdb,data/Ankyrin_repeat_protein/metadata_files/5OPC_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/2W0X.pdb,data/Ankyrin_repeat_protein/metadata_files/2W0X_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/3KCX.pdb,data/Ankyrin_repeat_protein/metadata_files/3KCX_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/3OD4.pdb,data/Ankyrin_repeat_protein/metadata_files/3OD4_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5OP6.pdb,data/Ankyrin_repeat_protein/metadata_files/5OP6_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5OP8.pdb,data/Ankyrin_repeat_protein/metadata_files/5OP8_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8II0.pdb,data/Ankyrin_repeat_protein/metadata_files/8II0_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8K71.pdb,data/Ankyrin_repeat_protein/metadata_files/8K71_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8K72.pdb,data/Ankyrin_repeat_protein/metadata_files/8K72_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8K73.pdb,data/Ankyrin_repeat_protein/metadata_files/8K73_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7CQP.pdb,data/Ankyrin_repeat_protein/metadata_files/7CQP_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5ZMC.pdb,data/Ankyrin_repeat_protein/metadata_files/5ZMC_metadata.json,4,4
data/Ankyrin_repeat_protein/pdb_files/8DW3.pdb,data/Ankyrin_repeat_protein/metadata_files/8DW3_metadata.json,6,6
data/Ankyrin_repeat_protein/pdb_files/7OR3.pdb,data/Ankyrin_repeat_protein/metadata_files/7OR3_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7OR5.pdb,data/Ankyrin_repeat_protein/metadata_files/7OR5_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7OR7.pdb,data/Ankyrin_repeat_protein/metadata_files/7OR7_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/8F1T.pdb,data/Ankyrin_repeat_protein/metadata_files/8F1T_metadata.json,9,3
data/Ankyrin_repeat_protein/pdb_files/8F1U.pdb,data/Ankyrin_repeat_protein/metadata_files/8F1U_metadata.json,9,3
data/Ankyrin_repeat_protein/pdb_files/8F21.pdb,data/Ankyrin_repeat_protein/metadata_files/8F21_metadata.json,9,3
data/Ankyrin_repeat_protein/pdb_files/8F0A.pdb,data/Ankyrin_repeat_protein/metadata_files/8F0A_metadata.json,9,3
data/Ankyrin_repeat_protein/pdb_files/7LYC.pdb,data/Ankyrin_repeat_protein/metadata_files/7LYC_metadata.json,12,8
data/Ankyrin_repeat_protein/pdb_files/8TZB.pdb,data/Ankyrin_repeat_protein/metadata_files/8TZB_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7ZYU.pdb,data/Ankyrin_repeat_protein/metadata_files/7ZYU_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/1AA2.pdb,data/Ankyrin_repeat_protein/metadata_files/1AA2_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/1BKR.pdb,data/Ankyrin_repeat_protein/metadata_files/1BKR_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/1BTN.pdb,data/Ankyrin_repeat_protein/metadata_files/1BTN_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/1DRO.pdb,data/Ankyrin_repeat_protein/metadata_files/1DRO_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8OX1.pdb,data/Ankyrin_repeat_protein/metadata_files/8OX1_metadata.json,12,8
data/Ankyrin_repeat_protein/pdb_files/8JE2.pdb,data/Ankyrin_repeat_protein/metadata_files/8JE2_metadata.json,5,5
data/Ankyrin_repeat_protein/pdb_files/7WZS.pdb,data/Ankyrin_repeat_protein/metadata_files/7WZS_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/6IUI.pdb,data/Ankyrin_repeat_protein/metadata_files/6IUI_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/6IUH.pdb,data/Ankyrin_repeat_protein/metadata_files/6IUH_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/6JMU.pdb,data/Ankyrin_repeat_protein/metadata_files/6JMU_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5MWB.pdb,data/Ankyrin_repeat_protein/metadata_files/5MWB_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7Z72.pdb,data/Ankyrin_repeat_protein/metadata_files/7Z72_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7Z7E.pdb,data/Ankyrin_repeat_protein/metadata_files/7Z7E_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/2DBF.pdb,data/Ankyrin_repeat_protein/metadata_files/2DBF_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/1SVC.pdb,data/Ankyrin_repeat_protein/metadata_files/1SVC_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/1NFK.pdb,data/Ankyrin_repeat_protein/metadata_files/1NFK_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/1U36.pdb,data/Ankyrin_repeat_protein/metadata_files/1U36_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/1U3J.pdb,data/Ankyrin_repeat_protein/metadata_files/1U3J_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/1U3Y.pdb,data/Ankyrin_repeat_protein/metadata_files/1U3Y_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/1U3Z.pdb,data/Ankyrin_repeat_protein/metadata_files/1U3Z_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/1U42.pdb,data/Ankyrin_repeat_protein/metadata_files/1U42_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/1BFS.pdb,data/Ankyrin_repeat_protein/metadata_files/1BFS_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6BBN.pdb,data/Ankyrin_repeat_protein/metadata_files/6BBN_metadata.json,6,4
data/Ankyrin_repeat_protein/pdb_files/6Y1J.pdb,data/Ankyrin_repeat_protein/metadata_files/6Y1J_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/8TYQ.pdb,data/Ankyrin_repeat_protein/metadata_files/8TYQ_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/8TZF.pdb,data/Ankyrin_repeat_protein/metadata_files/8TZF_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/4JIF.pdb,data/Ankyrin_repeat_protein/metadata_files/4JIF_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/4HDQ.pdb,data/Ankyrin_repeat_protein/metadata_files/4HDQ_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/3SWC.pdb,data/Ankyrin_repeat_protein/metadata_files/3SWC_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/3SW9.pdb,data/Ankyrin_repeat_protein/metadata_files/3SW9_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/8TKN.pdb,data/Ankyrin_repeat_protein/metadata_files/8TKN_metadata.json,6,3
data/Ankyrin_repeat_protein/pdb_files/1U41.pdb,data/Ankyrin_repeat_protein/metadata_files/1U41_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/1OOA.pdb,data/Ankyrin_repeat_protein/metadata_files/1OOA_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/8TQD.pdb,data/Ankyrin_repeat_protein/metadata_files/8TQD_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8TKL.pdb,data/Ankyrin_repeat_protein/metadata_files/8TKL_metadata.json,4,3
data/Ankyrin_repeat_protein/pdb_files/8TKM.pdb,data/Ankyrin_repeat_protein/metadata_files/8TKM_metadata.json,4,3
data/Ankyrin_repeat_protein/pdb_files/7TXD.pdb,data/Ankyrin_repeat_protein/metadata_files/7TXD_metadata.json,12,4
data/Ankyrin_repeat_protein/pdb_files/4F0Z.pdb,data/Ankyrin_repeat_protein/metadata_files/4F0Z_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/3L6X.pdb,data/Ankyrin_repeat_protein/metadata_files/3L6X_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6D67.pdb,data/Ankyrin_repeat_protein/metadata_files/6D67_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/8U1B.pdb,data/Ankyrin_repeat_protein/metadata_files/8U1B_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/4Q58.pdb,data/Ankyrin_repeat_protein/metadata_files/4Q58_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/3BIM.pdb,data/Ankyrin_repeat_protein/metadata_files/3BIM_metadata.json,16,2
data/Ankyrin_repeat_protein/pdb_files/4DX8.pdb,data/Ankyrin_repeat_protein/metadata_files/4DX8_metadata.json,8,2
data/Ankyrin_repeat_protein/pdb_files/2OMU.pdb,data/Ankyrin_repeat_protein/metadata_files/2OMU_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/3NBN.pdb,data/Ankyrin_repeat_protein/metadata_files/3NBN_metadata.json,8,5
data/Ankyrin_repeat_protein/pdb_files/6D66.pdb,data/Ankyrin_repeat_protein/metadata_files/6D66_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/2X0G.pdb,data/Ankyrin_repeat_protein/metadata_files/2X0G_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/3JV4.pdb,data/Ankyrin_repeat_protein/metadata_files/3JV4_metadata.json,6,2
data/Ankyrin_repeat_protein/pdb_files/3F7P.pdb,data/Ankyrin_repeat_protein/metadata_files/3F7P_metadata.json,5,2
data/Ankyrin_repeat_protein/pdb_files/9R8C.pdb,data/Ankyrin_repeat_protein/metadata_files/9R8C_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/1YR5.pdb,data/Ankyrin_repeat_protein/metadata_files/1YR5_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/2Y4V.pdb,data/Ankyrin_repeat_protein/metadata_files/2Y4V_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6R2L.pdb,data/Ankyrin_repeat_protein/metadata_files/6R2L_metadata.json,5,5
data/Ankyrin_repeat_protein/pdb_files/7LF4.pdb,data/Ankyrin_repeat_protein/metadata_files/7LF4_metadata.json,6,3
data/Ankyrin_repeat_protein/pdb_files/1MDI.pdb,data/Ankyrin_repeat_protein/metadata_files/1MDI_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/1MDJ.pdb,data/Ankyrin_repeat_protein/metadata_files/1MDJ_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/1MDK.pdb,data/Ankyrin_repeat_protein/metadata_files/1MDK_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/2V2T.pdb,data/Ankyrin_repeat_protein/metadata_files/2V2T_metadata.json,4,3
data/Ankyrin_repeat_protein/pdb_files/7LET.pdb,data/Ankyrin_repeat_protein/metadata_files/7LET_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/9J64.pdb,data/Ankyrin_repeat_protein/metadata_files/9J64_metadata.json,8,6
data/Ankyrin_repeat_protein/pdb_files/8WQA.pdb,data/Ankyrin_repeat_protein/metadata_files/8WQA_metadata.json,12,6
data/Ankyrin_repeat_protein/pdb_files/8WQB.pdb,data/Ankyrin_repeat_protein/metadata_files/8WQB_metadata.json,11,6
data/Ankyrin_repeat_protein/pdb_files/8WQH.pdb,data/Ankyrin_repeat_protein/metadata_files/8WQH_metadata.json,12,6
data/Ankyrin_repeat_protein/pdb_files/8WQE.pdb,data/Ankyrin_repeat_protein/metadata_files/8WQE_metadata.json,12,6
data/Ankyrin_repeat_protein/pdb_files/9J78.pdb,data/Ankyrin_repeat_protein/metadata_files/9J78_metadata.json,12,7
data/Ankyrin_repeat_protein/pdb_files/8IJ1.pdb,data/Ankyrin_repeat_protein/metadata_files/8IJ1_metadata.json,9,5
data/Ankyrin_repeat_protein/pdb_files/9J77.pdb,data/Ankyrin_repeat_protein/metadata_files/9J77_metadata.json,12,6
data/Ankyrin_repeat_protein/pdb_files/8JE1.pdb,data/Ankyrin_repeat_protein/metadata_files/8JE1_metadata.json,9,5
data/Ankyrin_repeat_protein/pdb_files/8AS9.pdb,data/Ankyrin_repeat_protein/metadata_files/8AS9_metadata.json,4,3
data/Ankyrin_repeat_protein/pdb_files/6TTU.pdb,data/Ankyrin_repeat_protein/metadata_files/6TTU_metadata.json,8,8
data/Ankyrin_repeat_protein/pdb_files/9F7Z.pdb,data/Ankyrin_repeat_protein/metadata_files/9F7Z_metadata.json,16,2
data/Ankyrin_repeat_protein/pdb_files/7XN4.pdb,data/Ankyrin_repeat_protein/metadata_files/7XN4_metadata.json,4,3
data/Ankyrin_repeat_protein/pdb_files/7XN5.pdb,data/Ankyrin_repeat_protein/metadata_files/7XN5_metadata.json,4,3
data/Ankyrin_repeat_protein/pdb_files/6F5E.pdb,data/Ankyrin_repeat_protein/metadata_files/6F5E_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/2ZEJ.pdb,data/Ankyrin_repeat_protein/metadata_files/2ZEJ_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/5WP6.pdb,data/Ankyrin_repeat_protein/metadata_files/5WP6_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/8WQG.pdb,data/Ankyrin_repeat_protein/metadata_files/8WQG_metadata.json,12,6
data/Ankyrin_repeat_protein/pdb_files/8WQC.pdb,data/Ankyrin_repeat_protein/metadata_files/8WQC_metadata.json,12,6
data/Ankyrin_repeat_protein/pdb_files/9LKY.pdb,data/Ankyrin_repeat_protein/metadata_files/9LKY_metadata.json,11,6
data/Ankyrin_repeat_protein/pdb_files/3D6T.pdb,data/Ankyrin_repeat_protein/metadata_files/3D6T_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6VP8.pdb,data/Ankyrin_repeat_protein/metadata_files/6VP8_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/4O75.pdb,data/Ankyrin_repeat_protein/metadata_files/4O75_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/1LEI.pdb,data/Ankyrin_repeat_protein/metadata_files/1LEI_metadata.json,4,4
data/Ankyrin_repeat_protein/pdb_files/9DVG.pdb,data/Ankyrin_repeat_protein/metadata_files/9DVG_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/9Q4D.pdb,data/Ankyrin_repeat_protein/metadata_files/9Q4D_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7LHW.pdb,data/Ankyrin_repeat_protein/metadata_files/7LHW_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7LI3.pdb,data/Ankyrin_repeat_protein/metadata_files/7LI3_metadata.json,1,1
